unit,Date,Hour,Lmax,Lmin,LmaxR,LminR,Umax,Umin,period
THERMAL06,14/06/2018,15,1560.1,1132.6,1361.2,956.3,1,0,14
THERMAL07,14/06/2018,15,1196.2,898.3,1167.4,877.5,1,0,14
THERMAL08,14/06/2018,15,1148.0,825.5,1214.6,835.2,1,0,14
THERMAL09,14/06/2018,15,1332.1,935.1,1331.3,950.9,1,0,14
THERMAL10,14/06/2018,15,1540.7,583.8,1598.9,544.0,1,0,14
THERMAL11,14/06/2018,15,1931.0,855.3,2054.0,681.5,1,0,14
THERMAL12,14/06/2018,15,731.6,245.5,938.8,198.0,1,0,14
THERMAL13,14/06/2018,15,486.5,313.6,451.1,289.5,1,0,14
THERMAL14,14/06/2018,15,486.9,309.6,443.3,310.1,1,0,14
THERMAL15,14/06/2018,15,423.4,325.3,504.3,288.3,1,0,14
THERMAL16,14/06/2018,15,944.1,625.0,1010.3,691.2,1,0,14
THERMAL17,14/06/2018,15,837.7,680.6,1001.2,659.6,1,0,14
THERMAL18,14/06/2018,15,1381.7,1099.0,1444.0,1073.2,1,0,14
THERMAL19,14/06/2018,15,1175.5,920.8,1332.7,781.0,1,0,14
THERMAL20,14/06/2018,15,1099.0,906.4,1310.5,819.7,1,0,14
THERMAL21,14/06/2018,15,1162.0,828.5,1240.3,899.4,1,0,14
THERMAL22,14/06/2018,15,1216.3,811.2,1284.8,954.6,1,0,14
THERMAL23,14/06/2018,15,1147.2,980.8,1249.9,833.5,1,0,14
THERMAL24,14/06/2018,15,1301.9,562.3,1558.1,514.1,1,0,14
THERMAL25,14/06/2018,15,2152.4,626.9,2295.4,470.2,1,0,14
THERMAL01,14/06/2018,16,293.0,200.4,288.4,180.5,1,0,15
THERMAL02,14/06/2018,16,291.1,170.0,297.5,184.6,1,0,15
THERMAL03,14/06/2018,16,282.9,213.6,281.6,188.8,1,0,15
THERMAL04,14/06/2018,16,453.4,298.8,454.2,305.0,1,0,15
THERMAL05,14/06/2018,16,416.4,324.6,446.3,291.1,1,0,15
THERMAL06,14/06/2018,16,1404.1,1132.4,1546.0,1049.1,1,0,15
THERMAL07,14/06/2018,16,1096.8,879.7,1182.4,860.6,1,0,15
THERMAL08,14/06/2018,16,1332.2,933.2,1134.8,847.6,1,0,15
THERMAL09,14/06/2018,16,1098.2,905.6,1142.1,934.8,1,0,15
THERMAL10,14/06/2018,16,1382.6,542.5,1636.4,531.6,1,0,15
THERMAL11,14/06/2018,16,2073.0,767.6,2363.9,641.8,1,0,15
THERMAL12,14/06/2018,16,756.7,268.8,789.2,205.9,1,0,15
THERMAL13,14/06/2018,16,486.7,310.5,465.6,312.5,1,0,15
THERMAL14,14/06/2018,16,442.0,348.6,437.5,311.5,1,0,15
THERMAL15,14/06/2018,16,487.6,290.1,467.0,315.1,1,0,15
THERMAL16,14/06/2018,16,894.7,596.8,1001.2,704.7,1,0,15
THERMAL17,14/06/2018,16,845.2,729.0,974.4,663.3,1,0,15
THERMAL18,14/06/2018,16,1331.1,1141.2,1407.7,1050.9,1,0,15
THERMAL19,14/06/2018,16,1199.4,960.7,1377.9,792.9,1,0,15
THERMAL20,14/06/2018,16,1181.3,812.0,1225.0,842.4,1,0,15
THERMAL21,14/06/2018,16,1149.0,864.5,1353.4,783.7,1,0,15
THERMAL22,14/06/2018,16,1242.3,975.9,1292.5,783.2,1,0,15
THERMAL23,14/06/2018,16,1285.1,882.4,1403.4,782.4,1,0,15
THERMAL24,14/06/2018,16,1164.1,516.8,1525.7,521.3,1,0,15
THERMAL25,14/06/2018,16,2058.1,564.9,2127.6,501.8,1,0,15
THERMAL01,14/06/2018,17,261.0,184.8,253.9,184.4,1,0,16
THERMAL02,14/06/2018,17,273.2,184.4,251.1,191.3,1,0,16
THERMAL03,14/06/2018,17,306.0,193.8,279.3,200.1,1,0,16
THERMAL04,14/06/2018,17,424.9,343.1,434.7,301.1,1,0,16
THERMAL05,14/06/2018,17,414.3,333.2,442.0,332.0,1,0,16
THERMAL06,14/06/2018,17,1421.9,1081.4,1573.4,1136.3,1,0,16
THERMAL07,14/06/2018,17,1148.0,872.5,1295.9,880.7,1,0,16
THERMAL08,14/06/2018,17,1279.1,882.9,1228.4,921.9,1,0,16
THERMAL09,14/06/2018,17,1310.6,930.9,1366.3,843.7,1,0,16
THERMAL10,14/06/2018,17,1528.0,534.3,1641.4,475.3,1,0,16
THERMAL11,14/06/2018,17,1859.3,868.3,1972.5,656.5,1,0,16
THERMAL12,14/06/2018,17,748.8,276.3,776.3,215.4,1,0,16
THERMAL13,14/06/2018,17,448.4,288.2,477.1,329.2,1,0,16
THERMAL14,14/06/2018,17,436.3,349.0,475.1,316.6,1,0,16
THERMAL15,14/06/2018,17,482.2,302.8,510.7,327.2,1,0,16
THERMAL16,14/06/2018,17,940.0,598.4,899.9,677.7,1,0,16
THERMAL17,14/06/2018,17,806.4,702.6,998.4,676.7,1,0,16
THERMAL18,14/06/2018,17,1546.2,1034.0,1547.3,1138.9,1,0,16
THERMAL19,14/06/2018,17,1105.3,920.9,1247.4,947.6,1,0,16
THERMAL20,14/06/2018,17,1216.5,854.8,1190.5,815.4,1,0,16
THERMAL21,14/06/2018,17,1210.8,926.8,1285.9,882.7,1,0,16
THERMAL22,14/06/2018,17,1243.1,969.8,1407.9,898.9,1,0,16
THERMAL23,14/06/2018,17,1123.0,977.6,1299.8,862.9,1,0,16
THERMAL24,14/06/2018,17,1269.2,604.5,1521.5,507.5,1,0,16
THERMAL25,14/06/2018,17,2069.1,590.9,2160.7,468.7,1,0,16
THERMAL01,14/06/2018,18,283.9,165.3,278.5,159.6,1,0,17
THERMAL02,14/06/2018,18,277.0,173.9,276.3,187.2,1,0,17
THERMAL03,14/06/2018,18,262.1,208.4,303.0,216.9,1,0,17
THERMAL04,14/06/2018,18,436.7,333.5,452.6,293.4,1,0,17
THERMAL05,14/06/2018,18,449.0,308.2,441.8,309.1,1,0,17
THERMAL06,14/06/2018,18,1461.2,1181.9,1567.2,930.2,1,0,17
THERMAL07,14/06/2018,18,1217.9,817.9,1172.5,890.3,1,0,17
THERMAL08,14/06/2018,18,1278.7,919.2,1259.5,895.4,1,0,17
THERMAL09,14/06/2018,18,1133.9,871.3,1249.1,919.2,1,0,17
THERMAL10,14/06/2018,18,1469.8,519.4,1567.3,542.4,1,0,17
THERMAL11,14/06/2018,18,1987.3,810.3,2082.1,754.2,1,0,17
THERMAL12,14/06/2018,18,763.6,256.7,894.8,214.4,1,0,17
THERMAL13,14/06/2018,18,477.6,323.2,463.8,307.5,1,0,17
THERMAL14,14/06/2018,18,457.0,298.8,456.6,279.0,1,0,17
THERMAL15,14/06/2018,18,500.1,295.7,490.7,323.6,1,0,17
THERMAL16,14/06/2018,18,922.8,704.9,969.9,698.3,1,0,17
THERMAL17,14/06/2018,18,908.6,632.4,932.7,603.5,1,0,17
THERMAL18,14/06/2018,18,1396.8,1109.3,1559.8,1003.2,1,0,17
THERMAL19,14/06/2018,18,1176.8,860.6,1235.1,821.9,1,0,17
THERMAL20,14/06/2018,18,1319.7,973.0,1316.6,906.2,1,0,17
THERMAL21,14/06/2018,18,1111.7,882.7,1254.1,900.1,1,0,17
THERMAL22,14/06/2018,18,1111.5,978.8,1206.6,802.0,1,0,17
THERMAL23,14/06/2018,18,1186.8,839.3,1340.2,816.1,1,0,17
THERMAL24,14/06/2018,18,1328.3,522.7,1364.8,511.9,1,0,17
THERMAL25,14/06/2018,18,1986.3,614.4,2132.5,460.1,1,0,17
THERMAL01,14/06/2018,19,285.5,165.4,274.2,184.3,1,0,18
THERMAL02,14/06/2018,19,253.7,195.7,261.2,183.1,1,0,18
THERMAL03,14/06/2018,19,268.3,208.1,295.4,207.0,1,0,18
THERMAL04,14/06/2018,19,474.5,327.3,434.8,313.2,1,0,18
THERMAL05,14/06/2018,19,435.7,298.3,483.6,336.7,1,0,18
THERMAL06,14/06/2018,19,1342.5,1018.1,1449.5,1065.2,1,0,18
THERMAL07,14/06/2018,19,1158.2,859.8,1322.7,880.0,1,0,18
THERMAL08,14/06/2018,19,1225.7,979.4,1247.8,822.2,1,0,18
THERMAL09,14/06/2018,19,1253.5,965.3,1284.4,797.7,1,0,18
THERMAL10,14/06/2018,19,1332.7,614.8,1579.7,454.8,1,0,18
THERMAL11,14/06/2018,19,2069.7,780.5,2023.2,668.7,1,0,18
THERMAL12,14/06/2018,19,804.7,276.6,889.4,195.8,1,0,18
THERMAL13,14/06/2018,19,459.3,298.8,461.1,304.9,1,0,18
THERMAL14,14/06/2018,19,413.7,319.1,457.2,329.7,1,0,18
THERMAL15,14/06/2018,19,463.6,310.8,446.2,286.6,1,0,18
THERMAL16,14/06/2018,19,971.4,628.0,847.4,643.8,1,0,18
THERMAL17,14/06/2018,19,852.1,678.1,958.7,675.3,1,0,18
THERMAL18,14/06/2018,19,1373.1,1162.9,1653.0,1140.6,1,0,18
THERMAL19,14/06/2018,19,1196.8,801.4,1286.2,880.0,1,0,18
THERMAL20,14/06/2018,19,1208.7,871.4,1356.0,827.0,1,0,18
THERMAL21,14/06/2018,19,1316.7,951.4,1176.7,835.2,1,0,18
THERMAL22,14/06/2018,19,1216.3,891.7,1251.7,804.4,1,0,18
THERMAL23,14/06/2018,19,1174.1,893.6,1327.3,777.2,1,0,18
THERMAL24,14/06/2018,19,1356.4,594.1,1345.8,480.1,1,0,18
THERMAL25,14/06/2018,19,1940.0,581.7,2603.8,537.8,1,0,18
THERMAL01,14/06/2018,20,290.7,191.2,268.5,166.2,1,0,19
THERMAL02,14/06/2018,20,274.6,169.5,253.3,187.3,1,0,19
THERMAL03,14/06/2018,20,271.8,224.9,320.7,223.6,1,0,19
THERMAL04,14/06/2018,20,415.8,287.9,463.6,337.2,1,0,19
THERMAL05,14/06/2018,20,439.7,289.3,466.8,308.5,1,0,19
THERMAL06,14/06/2018,20,1398.3,1106.3,1429.5,1082.1,1,0,19
THERMAL07,14/06/2018,20,1137.8,923.4,1210.8,886.5,1,0,19
THERMAL08,14/06/2018,20,1297.9,959.5,1157.3,815.1,1,0,19
THERMAL09,14/06/2018,20,1287.6,949.7,1358.6,792.9,1,0,19
THERMAL10,14/06/2018,20,1318.7,588.7,1557.5,495.9,1,0,19
THERMAL11,14/06/2018,20,1788.1,857.3,2108.3,744.1,1,0,19
THERMAL12,14/06/2018,20,811.5,262.8,869.5,204.6,1,0,19
THERMAL13,14/06/2018,20,490.4,288.3,474.4,309.9,1,0,19
THERMAL14,14/06/2018,20,474.4,347.0,503.8,296.0,1,0,19
THERMAL15,14/06/2018,20,419.7,325.5,470.5,336.9,1,0,19
THERMAL16,14/06/2018,20,936.6,629.0,1023.1,620.9,1,0,19
THERMAL17,14/06/2018,20,935.7,645.7,858.1,699.6,1,0,19
THERMAL18,14/06/2018,20,1570.3,997.2,1467.9,951.4,1,0,19
THERMAL19,14/06/2018,20,1155.2,899.8,1381.1,790.9,1,0,19
THERMAL20,14/06/2018,20,1260.2,909.1,1340.6,875.0,1,0,19
THERMAL21,14/06/2018,20,1118.6,931.0,1373.9,851.8,1,0,19
THERMAL22,14/06/2018,20,1190.3,963.6,1314.5,846.1,1,0,19
THERMAL23,14/06/2018,20,1301.0,945.4,1234.8,815.0,1,0,19
THERMAL24,14/06/2018,20,1226.1,609.2,1474.2,461.4,1,0,19
THERMAL25,14/06/2018,20,2292.7,668.2,2546.0,530.4,1,0,19
THERMAL01,14/06/2018,21,287.7,187.4,297.6,186.6,1,0,20
THERMAL02,14/06/2018,21,271.1,178.2,296.2,160.8,1,0,20
THERMAL03,14/06/2018,21,314.3,226.9,315.8,190.4,1,0,20
THERMAL04,14/06/2018,21,462.0,320.0,441.2,287.5,1,0,20
THERMAL05,14/06/2018,21,472.0,313.6,431.3,337.6,1,0,20
THERMAL06,14/06/2018,21,1547.2,1034.0,1640.0,1085.7,1,0,20
THERMAL07,14/06/2018,21,1161.9,882.4,1193.0,903.2,1,0,20
THERMAL08,14/06/2018,21,1160.6,841.0,1161.4,909.4,1,0,20
THERMAL09,14/06/2018,21,1108.5,881.5,1230.0,787.6,1,0,20
THERMAL10,14/06/2018,21,1570.7,544.3,1526.1,464.8,1,0,20
THERMAL11,14/06/2018,21,1839.4,876.6,2339.0,757.7,1,0,20
THERMAL12,14/06/2018,21,723.5,266.8,873.5,210.5,1,0,20
THERMAL13,14/06/2018,21,452.0,341.9,432.2,287.8,1,0,20
THERMAL14,14/06/2018,21,440.1,321.7,439.7,276.8,1,0,20
THERMAL15,14/06/2018,21,419.3,350.5,502.9,301.7,1,0,20
THERMAL16,14/06/2018,21,862.1,693.5,932.6,631.4,1,0,20
THERMAL17,14/06/2018,21,885.6,711.2,845.2,588.9,1,0,20
THERMAL18,14/06/2018,21,1308.5,1046.8,1458.8,997.3,1,0,20
THERMAL19,14/06/2018,21,1286.6,948.2,1153.4,892.3,1,0,20
THERMAL20,14/06/2018,21,1113.6,867.7,1155.1,896.4,1,0,20
THERMAL21,14/06/2018,21,1127.6,818.9,1178.3,947.5,1,0,20
THERMAL22,14/06/2018,21,1350.1,902.8,1255.8,916.6,1,0,20
THERMAL23,14/06/2018,21,1226.3,862.3,1343.8,802.2,1,0,20
THERMAL24,14/06/2018,21,1188.1,549.8,1341.9,537.0,1,0,20
THERMAL25,14/06/2018,21,1959.5,570.3,2438.1,516.4,1,0,20
THERMAL01,14/06/2018,22,257.8,198.3,303.1,163.3,1,0,21
THERMAL02,14/06/2018,22,268.2,192.0,304.2,176.2,1,0,21
THERMAL03,14/06/2018,22,313.9,196.5,277.3,210.5,1,0,21
THERMAL04,14/06/2018,22,475.6,290.8,466.8,297.6,1,0,21
THERMAL05,14/06/2018,22,445.1,337.4,476.2,328.0,1,0,21
THERMAL06,14/06/2018,22,1315.0,1059.2,1434.9,1132.1,1,0,21
THERMAL07,14/06/2018,22,1237.0,945.1,1195.0,862.8,1,0,21
THERMAL08,14/06/2018,22,1258.6,973.2,1236.2,806.5,1,0,21
THERMAL09,14/06/2018,22,1088.6,872.2,1266.7,843.6,1,0,21
THERMAL10,14/06/2018,22,1305.2,565.6,1553.4,495.4,1,0,21
THERMAL11,14/06/2018,22,2034.5,866.5,1960.3,659.1,1,0,21
THERMAL12,14/06/2018,22,720.6,271.9,825.3,226.9,1,0,21
THERMAL13,14/06/2018,22,484.1,330.9,472.6,294.4,1,0,21
THERMAL14,14/06/2018,22,487.0,310.0,484.2,328.1,1,0,21
THERMAL15,14/06/2018,22,494.0,347.1,446.1,330.3,1,0,21
THERMAL16,14/06/2018,22,977.2,641.1,979.7,666.1,1,0,21
THERMAL17,14/06/2018,22,977.8,652.2,949.8,704.7,1,0,21
THERMAL18,14/06/2018,22,1377.2,1116.3,1443.8,1101.0,1,0,21
THERMAL19,14/06/2018,22,1240.6,812.3,1329.9,950.4,1,0,21
THERMAL20,14/06/2018,22,1188.6,800.4,1164.1,839.9,1,0,21
THERMAL21,14/06/2018,22,1291.2,912.8,1325.9,777.2,1,0,21
THERMAL22,14/06/2018,22,1187.3,894.4,1176.2,937.9,1,0,21
THERMAL23,14/06/2018,22,1273.9,857.4,1203.5,796.8,1,0,21
THERMAL24,14/06/2018,22,1397.1,631.0,1484.4,519.5,1,0,21
THERMAL25,14/06/2018,22,2282.3,586.4,2184.2,539.5,1,0,21
THERMAL01,14/06/2018,23,283.2,178.9,274.7,159.5,1,0,22
THERMAL02,14/06/2018,23,260.2,183.1,293.0,162.9,1,0,22
THERMAL03,14/06/2018,23,268.7,230.5,294.7,215.2,1,0,22
THERMAL04,14/06/2018,23,409.4,334.8,435.3,284.1,1,0,22
THERMAL05,14/06/2018,23,447.1,308.6,412.9,293.2,1,0,22
THERMAL06,14/06/2018,23,1570.1,1137.5,1435.2,953.0,1,0,22
THERMAL07,14/06/2018,23,1128.8,864.3,1224.8,822.6,1,0,22
THERMAL08,14/06/2018,23,1310.2,890.9,1150.2,793.8,1,0,22
THERMAL09,14/06/2018,23,1096.6,925.9,1349.7,802.4,1,0,22
THERMAL10,14/06/2018,23,1332.7,586.2,1699.9,451.7,1,0,22
THERMAL11,14/06/2018,23,1871.7,769.2,2062.3,670.6,1,0,22
THERMAL12,14/06/2018,23,768.5,267.0,888.8,212.5,1,0,22
THERMAL13,14/06/2018,23,493.0,325.4,472.0,308.6,1,0,22
THERMAL14,14/06/2018,23,462.9,325.2,447.2,327.2,1,0,22
THERMAL15,14/06/2018,23,448.3,305.8,497.8,287.3,1,0,22
THERMAL16,14/06/2018,23,958.2,603.7,877.1,616.2,1,0,22
THERMAL17,14/06/2018,23,900.7,641.5,995.4,637.4,1,0,22
THERMAL18,14/06/2018,23,1514.6,962.5,1502.0,1132.3,1,0,22
THERMAL19,14/06/2018,23,1248.0,818.3,1318.9,870.7,1,0,22
THERMAL20,14/06/2018,23,1326.8,858.2,1342.6,811.9,1,0,22
THERMAL21,14/06/2018,23,1169.3,823.3,1200.7,922.9,1,0,22
THERMAL22,14/06/2018,23,1236.1,906.9,1302.5,881.0,1,0,22
THERMAL23,14/06/2018,23,1187.5,926.5,1380.1,861.2,1,0,22
THERMAL24,14/06/2018,23,1276.4,584.2,1409.4,509.3,1,0,22
THERMAL25,14/06/2018,23,2248.8,660.5,2416.7,517.9,1,0,22
THERMAL01,14/06/2018,24,267.0,199.4,265.6,186.3,1,0,23
THERMAL02,14/06/2018,24,280.8,194.4,276.8,185.7,1,0,23
THERMAL03,14/06/2018,24,291.3,223.2,276.1,184.4,1,0,23
THERMAL04,14/06/2018,24,454.9,286.2,429.9,311.5,1,0,23
THERMAL05,14/06/2018,24,394.3,304.2,468.4,288.6,1,0,23
THERMAL06,14/06/2018,24,1295.6,1051.7,1553.3,1109.4,1,0,23
THERMAL07,14/06/2018,24,1208.3,879.3,1233.2,799.1,1,0,23
THERMAL08,14/06/2018,24,1145.3,980.5,1158.2,920.7,1,0,23
THERMAL09,14/06/2018,24,1133.8,915.0,1375.4,946.4,1,0,23
THERMAL10,14/06/2018,24,1345.0,557.2,1576.3,490.2,1,0,23
THERMAL11,14/06/2018,24,2017.4,828.4,1948.8,641.9,1,0,23
THERMAL12,14/06/2018,24,843.0,250.5,950.2,225.1,1,0,23
THERMAL13,14/06/2018,24,421.9,318.6,433.4,282.0,1,0,23
THERMAL14,14/06/2018,24,462.8,345.9,483.7,330.1,1,0,23
THERMAL15,14/06/2018,24,474.2,313.0,428.7,307.6,1,0,23
THERMAL16,14/06/2018,24,955.8,647.4,850.1,578.0,1,0,23
THERMAL17,14/06/2018,24,817.0,625.7,1027.9,608.5,1,0,23
THERMAL18,14/06/2018,24,1559.3,1007.0,1463.5,1122.0,1,0,23
THERMAL19,14/06/2018,24,1326.2,970.0,1192.9,777.5,1,0,23
THERMAL20,14/06/2018,24,1151.3,885.1,1359.3,847.4,1,0,23
THERMAL21,14/06/2018,24,1259.1,805.7,1406.6,795.6,1,0,23
THERMAL22,14/06/2018,24,1154.6,890.5,1173.7,919.9,1,0,23
THERMAL23,14/06/2018,24,1335.8,916.5,1281.0,824.2,1,0,23
THERMAL24,14/06/2018,24,1185.2,556.6,1346.2,447.2,1,0,23
THERMAL25,14/06/2018,24,2059.5,654.9,2394.8,539.2,1,0,23
THERMAL01,15/06/2018,1,249.0,171.3,306.7,192.8,1,0,24
THERMAL02,15/06/2018,1,248.6,166.9,272.2,178.5,1,0,24
THERMAL03,15/06/2018,1,306.2,202.5,300.8,206.5,1,0,24
THERMAL04,15/06/2018,1,407.3,336.1,494.2,326.2,1,0,24
THERMAL05,15/06/2018,1,412.2,286.4,471.7,287.1,1,0,24
THERMAL06,15/06/2018,1,1575.6,1070.7,1454.6,991.6,1,0,24
THERMAL07,15/06/2018,1,1260.2,979.2,1222.3,838.5,1,0,24
THERMAL08,15/06/2018,1,1222.6,891.8,1173.1,775.4,1,0,24
THERMAL09,15/06/2018,1,1286.9,949.3,1181.5,900.0,1,0,24
THERMAL10,15/06/2018,1,1436.3,519.8,1490.6,452.8,1,0,24
THERMAL11,15/06/2018,1,1834.4,881.7,2278.3,713.5,1,0,24
THERMAL12,15/06/2018,1,714.9,262.2,935.6,223.7,1,0,24
THERMAL13,15/06/2018,1,411.8,345.1,507.1,307.9,1,0,24
THERMAL14,15/06/2018,1,443.4,347.8,461.3,280.7,1,0,24
THERMAL15,15/06/2018,1,446.6,339.3,474.8,296.1,1,0,24
THERMAL16,15/06/2018,1,824.6,726.2,854.2,651.1,1,0,24
THERMAL17,15/06/2018,1,817.7,692.5,982.7,582.8,1,0,24
THERMAL18,15/06/2018,1,1536.6,1021.8,1629.9,1093.1,1,0,24
THERMAL19,15/06/2018,1,1160.1,959.0,1365.6,804.7,1,0,24
THERMAL20,15/06/2018,1,1144.6,959.2,1379.5,850.7,1,0,24
THERMAL21,15/06/2018,1,1169.8,982.6,1364.8,855.2,1,0,24
THERMAL22,15/06/2018,1,1338.7,852.9,1381.1,887.2,1,0,24
THERMAL23,15/06/2018,1,1367.1,834.9,1255.3,895.5,1,0,24
THERMAL24,15/06/2018,1,1399.8,628.2,1381.8,508.8,1,0,24
THERMAL25,15/06/2018,1,2016.2,605.5,2127.5,471.3,1,0,24
THERMAL01,15/06/2018,2,245.9,177.0,294.3,184.8,1,0,25
THERMAL02,15/06/2018,2,260.8,170.8,285.7,185.2,1,0,25
THERMAL03,15/06/2018,2,280.2,210.0,281.0,187.6,1,0,25
THERMAL04,15/06/2018,2,466.3,343.3,436.3,308.0,1,0,25
THERMAL05,15/06/2018,2,441.0,344.1,444.8,290.9,1,0,25
THERMAL06,15/06/2018,2,1484.7,1158.6,1532.8,1070.5,1,0,25
THERMAL07,15/06/2018,2,1209.0,931.8,1301.1,817.5,1,0,25
THERMAL08,15/06/2018,2,1183.3,869.2,1334.1,923.0,1,0,25
THERMAL09,15/06/2018,2,1258.7,823.7,1195.1,842.9,1,0,25
THERMAL10,15/06/2018,2,1603.6,589.0,1558.7,517.2,1,0,25
THERMAL11,15/06/2018,2,1923.2,809.4,2333.1,680.0,1,0,25
THERMAL12,15/06/2018,2,746.9,247.1,860.2,225.6,1,0,25
THERMAL13,15/06/2018,2,479.2,352.0,429.2,307.0,1,0,25
THERMAL14,15/06/2018,2,421.4,335.9,508.7,303.6,1,0,25
THERMAL15,15/06/2018,2,431.1,313.6,485.7,312.6,1,0,25
THERMAL16,15/06/2018,2,835.0,639.6,919.6,619.4,1,0,25
THERMAL17,15/06/2018,2,869.0,696.3,976.1,644.9,1,0,25
THERMAL18,15/06/2018,2,1489.7,1032.3,1562.1,949.9,1,0,25
THERMAL19,15/06/2018,2,1127.8,909.2,1308.5,788.3,1,0,25
THERMAL20,15/06/2018,2,1291.3,953.0,1162.5,909.6,1,0,25
THERMAL21,15/06/2018,2,1270.6,799.1,1222.0,820.1,1,0,25
THERMAL22,15/06/2018,2,1189.1,936.0,1326.5,952.0,1,0,25
THERMAL23,15/06/2018,2,1258.1,879.6,1379.0,933.0,1,0,25
THERMAL24,15/06/2018,2,1387.3,612.0,1371.2,501.8,1,0,25
THERMAL25,15/06/2018,2,2119.8,598.2,2297.7,519.3,1,0,25
THERMAL01,15/06/2018,3,278.7,172.5,289.5,178.4,1,0,26
THERMAL02,15/06/2018,3,267.7,167.7,277.6,175.2,1,0,26
THERMAL03,15/06/2018,3,266.6,226.2,328.1,197.2,1,0,26
THERMAL04,15/06/2018,3,414.2,327.9,453.4,284.0,1,0,26
THERMAL05,15/06/2018,3,407.9,343.6,485.4,299.6,1,0,26
THERMAL06,15/06/2018,3,1468.3,1107.6,1446.8,1019.2,1,0,26
THERMAL07,15/06/2018,3,1236.9,929.5,1157.4,941.8,1,0,26
THERMAL08,15/06/2018,3,1087.6,976.8,1230.8,900.0,1,0,26
THERMAL09,15/06/2018,3,1163.2,843.3,1383.9,812.7,1,0,26
THERMAL10,15/06/2018,3,1391.5,512.0,1759.2,466.1,1,0,26
THERMAL11,15/06/2018,3,2033.9,865.2,2045.8,726.8,1,0,26
THERMAL12,15/06/2018,3,787.2,254.1,801.1,210.3,1,0,26
THERMAL13,15/06/2018,3,459.1,348.5,469.0,323.7,1,0,26
THERMAL14,15/06/2018,3,422.2,334.9,469.0,316.3,1,0,26
THERMAL15,15/06/2018,3,492.6,301.7,515.0,323.5,1,0,26
THERMAL16,15/06/2018,3,909.9,697.8,918.6,596.8,1,0,26
THERMAL17,15/06/2018,3,991.4,654.7,1027.4,655.9,1,0,26
THERMAL18,15/06/2018,3,1288.6,1072.4,1417.6,1119.4,1,0,26
THERMAL19,15/06/2018,3,1233.4,967.8,1278.8,950.1,1,0,26
THERMAL20,15/06/2018,3,1300.6,895.6,1384.6,900.8,1,0,26
THERMAL21,15/06/2018,3,1125.0,967.4,1363.9,838.9,1,0,26
THERMAL22,15/06/2018,3,1142.9,909.9,1350.3,866.1,1,0,26
THERMAL23,15/06/2018,3,1345.5,891.4,1271.5,937.2,1,0,26
THERMAL24,15/06/2018,3,1357.7,549.4,1485.3,525.9,1,0,26
THERMAL25,15/06/2018,3,1929.7,578.8,2544.4,502.9,1,0,26
THERMAL01,15/06/2018,4,251.1,200.8,273.0,184.3,1,0,27
THERMAL02,15/06/2018,4,243.9,194.5,305.3,169.7,1,0,27
THERMAL03,15/06/2018,4,287.6,229.9,292.9,191.6,1,0,27
THERMAL04,15/06/2018,4,403.6,288.8,471.3,276.0,1,0,27
THERMAL05,15/06/2018,4,420.4,321.5,414.2,309.0,1,0,27
THERMAL06,15/06/2018,4,1441.1,1162.2,1548.5,1109.5,1,0,27
THERMAL07,15/06/2018,4,1178.5,862.9,1178.9,831.3,1,0,27
THERMAL08,15/06/2018,4,1088.0,919.3,1277.0,871.3,1,0,27
THERMAL09,15/06/2018,4,1250.8,954.3,1283.0,878.6,1,0,27
THERMAL10,15/06/2018,4,1418.7,629.1,1622.7,454.9,1,0,27
THERMAL11,15/06/2018,4,1768.6,885.1,2084.8,760.0,1,0,27
THERMAL12,15/06/2018,4,758.4,272.0,802.0,201.6,1,0,27
THERMAL13,15/06/2018,4,413.5,307.6,490.7,299.8,1,0,27
THERMAL14,15/06/2018,4,439.3,325.6,439.3,287.4,1,0,27
THERMAL15,15/06/2018,4,491.0,327.3,496.7,330.2,1,0,27
THERMAL16,15/06/2018,4,864.5,662.4,948.9,577.9,1,0,27
THERMAL17,15/06/2018,4,943.8,706.1,963.6,640.2,1,0,27
THERMAL18,15/06/2018,4,1478.5,1068.8,1656.8,1076.5,1,0,27
THERMAL19,15/06/2018,4,1319.4,893.6,1298.0,896.9,1,0,27
THERMAL20,15/06/2018,4,1151.4,968.7,1247.0,789.5,1,0,27
THERMAL21,15/06/2018,4,1221.6,918.3,1359.0,890.8,1,0,27
THERMAL22,15/06/2018,4,1284.5,824.8,1157.7,895.6,1,0,27
THERMAL23,15/06/2018,4,1138.7,820.8,1386.7,848.9,1,0,27
THERMAL24,15/06/2018,4,1397.5,621.5,1385.8,547.2,1,0,27
THERMAL25,15/06/2018,4,2187.6,621.7,2571.8,478.8,1,0,27
THERMAL01,15/06/2018,5,257.8,189.7,285.2,176.0,1,0,28
THERMAL02,15/06/2018,5,244.7,177.4,283.5,182.5,1,0,28
THERMAL03,15/06/2018,5,284.2,203.1,282.3,190.1,1,0,28
THERMAL04,15/06/2018,5,446.5,334.2,433.6,294.5,1,0,28
THERMAL05,15/06/2018,5,474.2,329.2,482.2,278.4,1,0,28
THERMAL06,15/06/2018,5,1415.5,1015.9,1590.0,1070.6,1,0,28
THERMAL07,15/06/2018,5,1236.0,824.3,1346.6,913.4,1,0,28
THERMAL08,15/06/2018,5,1086.7,809.8,1261.4,838.6,1,0,28
THERMAL09,15/06/2018,5,1273.6,932.7,1228.3,776.4,1,0,28
THERMAL10,15/06/2018,5,1472.9,538.1,1701.1,502.8,1,0,28
