20/06/2018,5,9881.8,75,148
20/06/2018,5,11340.6,76,148
20/06/2018,5,9883.0,77,148
20/06/2018,5,10591.9,78,148
20/06/2018,5,10394.3,79,148
20/06/2018,5,11360.0,80,148
20/06/2018,5,10722.3,81,148
20/06/2018,5,9926.1,82,148
20/06/2018,5,10397.4,83,148
20/06/2018,5,11331.7,84,148
20/06/2018,5,11216.1,85,148
20/06/2018,5,9860.8,86,148
20/06/2018,5,11071.7,87,148
20/06/2018,5,11160.9,88,148
20/06/2018,5,10260.9,89,148
20/06/2018,5,11191.5,90,148
20/06/2018,5,10968.5,91,148
20/06/2018,5,10477.2,92,148
20/06/2018,5,11582.8,93,148
20/06/2018,5,11806.7,94,148
20/06/2018,5,11618.8,95,148
20/06/2018,5,13117.1,96,148
20/06/2018,5,11915.2,97,148
20/06/2018,5,13359.4,98,148
20/06/2018,5,14134.8,99,148
20/06/2018,5,14910.2,100,148
20/06/2018,6,6106.4,1,149
20/06/2018,6,5938.3,2,149
20/06/2018,6,5465.1,3,149
20/06/2018,6,6313.4,4,149
20/06/2018,6,7811.6,5,149
20/06/2018,6,7743.4,6,149
20/06/2018,6,7982.3,7,149
20/06/2018,6,8078.0,8,149
20/06/2018,6,7808.6,9,149
20/06/2018,6,8393.6,10,149
20/06/2018,6,8025.9,11,149
20/06/2018,6,7645.3,12,149
20/06/2018,6,7617.2,13,149
20/06/2018,6,8465.8,14,149
20/06/2018,6,8517.0,15,149
20/06/2018,6,7392.4,16,149
20/06/2018,6,7809.7,17,149
20/06/2018,6,8772.1,18,149
20/06/2018,6,8743.4,19,149
20/06/2018,6,7788.5,20,149
20/06/2018,6,8729.2,21,149
20/06/2018,6,8339.4,22,149
20/06/2018,6,8306.1,23,149
20/06/2018,6,9156.4,24,149
20/06/2018,6,9087.7,25,149
20/06/2018,6,8914.6,26,149
20/06/2018,6,7961.9,27,149
20/06/2018,6,8967.6,28,149
20/06/2018,6,8327.0,29,149
20/06/2018,6,8942.6,30,149
20/06/2018,6,9333.3,31,149
20/06/2018,6,8303.3,32,149
20/06/2018,6,8984.9,33,149
20/06/2018,6,9181.0,34,149
20/06/2018,6,10032.9,35,149
20/06/2018,6,8758.7,36,149
